ts_ms,timestep_time,vehicle_id,ped_x,ped_y,veh_x,veh_y,ped_speed_mps,veh_speed_mps,distance_m,rel_speed_mps,ttc,ttc_valid,risk_score,zone_base_risk,dx,dy,dvx,dvy,dcpa_m,phys_min_dist_3s,phys_t_cpa,phys_score_3s,onnx_risk_level,onnx_confidence
169000,169.0,85,3846.64,1524.98,3972.21,1629.61,1.32,13.09,163.44804006166612,4.284642800082679,30.0,1.0,9.0,0.0,125.57000000000016,104.62999999999988,-10.179999999999836,6.1099999999999,154.3324927254326,155.4022602795726,3.0,34.0,0,0.9113947
170000,170.0,85,3845.31,1525.13,3959.43,1635.13,1.35,13.95,158.50354696346696,4.94449309819916,30.0,1.0,9.0,0.0,114.11999999999989,110.0,-11.450000000000273,5.370000000000118,148.04827986592613,149.22126188985249,3.0,34.0,0,0.85544944
171000,171.0,85,3844.08,1525.27,3947.48,1639.55,1.23,12.75,154.11514656256216,4.3884004009048,30.0,1.0,9.0,0.0,103.40000000000009,114.27999999999997,-10.7199999999998,4.279999999999973,144.4736150987442,145.72107603226127,3.0,34.0,0,0.8588513
172000,172.0,85,3842.99,1525.39,3936.32,1643.67,1.1,11.92,150.66733985837828,3.4478067041838756,30.0,1.0,9.0,0.0,93.33000000000038,118.27999999999997,-10.069999999999709,4.0,144.3791846011214,144.76537154996754,3.0,34.0,0,0.86757207
173000,173.0,85,3841.82,1525.52,3923.85,1649.02,1.18,13.62,148.26048327184137,2.406856586536918,30.0,1.0,9.0,0.0,82.02999999999975,123.5,-11.300000000000637,5.220000000000027,146.51596904817293,146.51596904817293,1.8218143468631354,39.0,0,0.89226776
174000,174.0,85,3840.62,1525.66,3913.58,1654.77,1.22,11.78,148.29886614536196,-0.038382873520589555,30.0,0.0,6.0,0.0,72.96000000000004,129.1099999999999,-9.069999999999709,5.6099999999999,148.29886614536196,148.29886614536196,0.0,6.0,0,0.939505
175000,175.0,85,3839.31,1525.8,3902.78,1660.75,1.32,12.36,149.13062529205746,-0.8317591466955037,30.0,0.0,6.0,0.0,63.470000000000255,134.95000000000005,-9.489999999999782,5.8400000000001455,149.13062529205746,149.13062529205746,0.0,6.0,0,0.93998283
176000,176.0,85,3838.17,1525.93,3890.3,1666.53,1.14,13.8,149.95298229778555,-0.8223570057280938,30.0,0.0,6.0,0.0,52.13000000000011,140.5999999999999,-11.340000000000146,5.649999999999864,149.95298229778555,149.95298229778555,0.0,6.0,0,0.90821266
177000,177.0,85,3837.0,1526.06,3876.68,1669.17,1.18,13.98,148.50917311735333,1.4438091804322255,30.0,1.0,9.0,0.0,39.679999999999836,143.11000000000013,-12.450000000000273,2.5100000000002183,148.12935590106562,148.12935590106562,0.8357577621189655,44.0,0,0.9150844
178000,178.0,85,3835.88,1526.19,3863.5,1670.35,1.13,13.26,146.78204931121502,1.7271238061383087,30.0,1.0,9.0,0.0,27.61999999999989,144.15999999999985,-12.059999999999945,1.0499999999997272,146.01236545707806,146.01236545707806,1.24008213115217,39.0,0,0.89366
179000,179.0,85,3834.61,1526.33,3851.57,1671.21,1.28,11.99,145.86931137151512,0.9127379396998947,30.0,1.0,9.0,0.0,16.960000000000036,144.8800000000001,-10.659999999999854,0.7200000000002547,145.6935706560571,145.6935706560571,0.6699721428943601,44.0,0,0.9110238
180000,180.0,85,3833.31,1526.48,3838.4,1670.78,1.3,13.2,144.38974374933971,1.4795676221754093,30.0,1.0,9.0,0.0,5.0900000000001455,144.29999999999995,-11.86999999999989,-0.5800000000001546,143.87963063761686,143.87963063761686,1.0203847109713216,39.0,0,0.8887697
181000,181.0,85,3832.05,1526.62,3825.55,1671.39,1.27,12.89,144.91584764959305,-0.5261039002533323,30.0,0.0,6.0,0.0,-6.5,144.7700000000002,-11.590000000000146,0.47000000000025466,144.91584764959305,144.91584764959305,0.0,6.0,0,0.8888383
182000,182.0,85,3830.89,1526.75,3813.04,1671.98,1.17,12.54,146.32284647313284,-1.4069988235397943,30.0,0.0,6.0,0.0,-17.84999999999991,145.23000000000002,-11.349999999999909,0.459999999999809,146.32284647313284,146.32284647313284,0.0,6.0,0,0.9074838
183000,183.0,85,3829.72,1526.88,3802.5,1672.47,1.18,10.57,148.1127155243599,-1.7898690512270719,30.0,0.0,6.0,0.0,-27.2199999999998,145.58999999999992,-9.36999999999989,0.35999999999989996,148.1127155243599,148.1127155243599,0.0,6.0,0,0.94464636
184000,184.0,85,3828.47,1527.02,3791.88,1672.97,1.26,10.64,150.46670927484257,-2.3539937504826582,30.0,0.0,6.0,0.0,-36.58999999999969,145.95000000000005,-9.36999999999989,0.36000000000012733,150.46670927484257,150.46670927484257,0.0,6.0,0,0.94648534
185000,185.0,85,3827.32,1527.15,3780.53,1673.51,1.16,11.38,153.65726048579666,-3.1905512109540837,30.0,0.0,6.0,0.0,-46.789999999999964,146.3599999999999,-10.200000000000273,0.4099999999998545,153.65726048579666,153.65726048579666,0.0,6.0,0,0.9372269
186000,186.0,85,3826.1,1527.28,3768.05,1676.8,1.23,12.93,160.39336925197364,-6.736108766176983,30.0,0.0,6.0,0.0,-58.04999999999973,149.51999999999998,-11.259999999999764,3.160000000000082,160.39336925197364,160.39336925197364,0.0,6.0,0,0.9461225
187000,187.0,85,3824.9,1527.42,3755.41,1680.4,1.21,13.47,168.02303562309555,-7.629666371121914,30.0,0.0,6.0,0.0,-69.49000000000024,152.98000000000002,-11.44000000000051,3.4600000000000364,168.02303562309555,168.02303562309555,0.0,6.0,0,0.9543012
188000,188.0,85,3823.73,1527.55,3742.3,1675.77,1.18,13.97,169.11538457514735,-1.0923489520517933,30.0,0.0,6.0,0.0,-81.42999999999984,148.22000000000003,-11.9399999999996,-4.759999999999991,169.11538457514735,169.11538457514735,0.0,6.0,0,0.8925862
189000,189.0,85,3822.63,1527.67,3733.83,1666.0,1.11,13.12,164.37952700990476,4.735857565242583,30.0,1.0,9.0,0.0,-88.80000000000018,138.32999999999993,-7.370000000000346,-9.8900000000001,153.8604745770131,155.26758740960776,3.0,34.0,0,0.81010413
190000,190.0,85,3821.53,1527.8,3729.26,1653.86,1.11,13.03,156.22060203443073,8.158924975474037,19.147204135843186,1.0,14.0,0.0,-92.26999999999998,126.05999999999995,-3.4699999999998,-12.269999999999982,123.09255036866065,136.0468481810581,3.0,39.0,0,0.7446544
191000,191.0,85,3820.2,1527.95,3726.74,1642.13,1.34,12.02,147.55285154818262,8.66775048624811,17.023200169673064,1.0,14.0,0.0,-93.46000000000004,114.18000000000006,-1.1900000000000546,-11.879999999999882,104.37489605533985,124.8332988428973,3.0,39.0,0,0.70136416
192000,192.0,85,3818.89,1528.09,3721.99,1632.37,1.32,11.03,142.35142570413552,5.201425844047094,27.36776991006289,1.0,14.0,0.0,-96.90000000000009,104.27999999999997,-3.4400000000000546,-9.900000000000091,125.7589697546114,130.60744542329894,3.0,39.0,0,0.7446563
193000,193.0,85,3817.73,1528.22,3713.79,1624.88,1.17,11.15,141.93899816470463,0.41242753943089383,30.0,1.0,9.0,0.0,-103.94000000000005,96.66000000000008,-7.039999999999964,-7.619999999999891,141.93824040542978,141.93824040542978,0.04470666939209394,44.0,0,0.82943946
194000,194.0,85,3816.52,1528.36,3703.72,1616.39,1.21,13.18,143.0843139550946,-1.145315790389958,30.0,0.0,6.0,0.0,-112.80000000000018,88.0300000000002,-8.860000000000127,-8.629999999999882,143.0843139550946,143.0843139550946,0.0,6.0,0,0.7248939
195000,195.0,85,3815.21,1528.51,3693.73,1607.43,1.32,13.48,144.86461541729236,-1.7803014621977695,30.0,0.0,6.0,0.0,-121.48000000000002,78.92000000000007,-8.679999999999836,-9.110000000000127,144.86461541729236,144.86461541729236,0.0,6.0,0,0.71159637
196000,196.0,85,3813.89,1528.65,3688.76,1597.76,1.33,11.12,142.94652496650593,1.9180904507864227,30.0,1.0,9.0,0.0,-125.12999999999965,69.1099999999999,-3.649999999999636,-9.810000000000173,141.3751169418409,141.3751169418409,2.0194179188129118,34.0,0,0.70463204
197000,197.0,85,3812.59,1528.8,3682.94,1588.57,1.31,11.9,142.76405499984938,0.18246996665655502,30.0,1.0,9.0,0.0,-129.6500000000001,59.76999999999998,-4.520000000000437,-9.339999999999918,142.76405499984938,142.76405499984938,0.0,44.0,0,0.72191423
95000,95.0,86,3764.78,1241.39,3814.07,1342.09,1.4,12.25,112.11598503335713,2.3318310226951553,30.0,1.0,9.0,0.0,49.289999999999964,100.69999999999982,-10.659999999999854,3.209999999999809,110.63529333524984,110.63529333524984,1.6313126463919094,39.0,0,0.46992996
96000,96.0,86,3764.04,1242.6,3802.72,1346.52,1.43,12.22,110.88511532212068,1.2308697112364513,30.0,1.0,9.0,0.0,38.679999999999836,103.92000000000007,-10.610000000000127,3.2200000000002547,110.67433171182941,110.67433171182941,0.6163339176266067,44.0,0,0.44619116
97000,97.0,86,3763.38,1243.73,3791.66,1351.56,1.31,12.19,111.47675677018941,-0.591641448068728,30.0,0.0,6.0,0.0,28.279999999999745,107.82999999999993,-10.400000000000091,3.9099999999998545,111.47675677018941,111.47675677018941,0.0,6.0,1,0.4705495
98000,98.0,86,3762.71,1244.87,3780.86,1356.47,1.32,11.89,113.06627481260729,-1.589518042417879,30.0,0.0,6.0,0.0,18.15000000000009,111.60000000000014,-10.129999999999654,3.770000000000209,113.06627481260729,113.06627481260729,0.0,6.0,1,0.47936076
99000,99.0,86,3761.99,1246.1,3769.16,1361.8,1.44,12.88,115.92195176065667,-2.8556769480493784,30.0,0.0,6.0,0.0,7.170000000000073,115.70000000000005,-10.980000000000018,4.099999999999909,115.92195176065667,115.92195176065667,0.0,6.0,1,0.47139326
100000,100.0,86,3761.24,1247.38,3757.16,1366.79,1.48,13.08,119.47968237319668,-3.5577306125400128,30.0,0.0,6.0,0.0,-4.079999999999927,119.40999999999985,-11.25,3.709999999999809,119.47968237319668,119.47968237319668,0.0,6.0,1,0.4781086
101000,101.0,86,3760.58,1248.51,3743.76,1369.14,1.32,13.64,121.79700037357249,-2.3173180003758063,30.0,0.0,6.0,0.0,-16.81999999999971,120.63000000000011,-12.739999999999782,1.2200000000002547,121.79700037357249,121.79700037357249,0.0,6.0,1,0.5053438
102000,102.0,86,3759.82,1249.8,3730.81,1370.66,1.5,13.26,124.29287871797017,-2.4958783443976813,30.0,0.0,6.0,0.0,-29.01000000000022,120.86000000000013,-12.19000000000051,0.2300000000000182,124.29287871797017,124.29287871797017,0.0,6.0,1,0.49464363
103000,103.0,86,3759.08,1251.06,3718.98,1366.15,1.46,13.39,121.875830663836,2.4170480541341703,30.0,1.0,9.0,0.0,-40.09999999999991,115.09000000000015,-11.08999999999969,-5.769999999999982,120.60604447374959,120.60604447374959,1.4036274403159827,39.0,0,0.51096797
104000,104.0,86,3758.32,1252.36,3708.0,1359.76,1.51,12.93,118.60380432347031,3.2720263403656844,30.0,1.0,9.0,0.0,-50.320000000000164,107.40000000000009,-10.220000000000255,-7.690000000000055,116.07404104192305,116.07404104192305,1.9050435707538342,39.0,0,0.51752037
105000,105.0,86,3757.55,1253.67,3702.96,1356.83,1.52,5.93,116.71355405435988,1.8902502691104388,30.0,1.0,6.0,0.0,-54.590000000000146,103.15999999999985,-4.269999999999982,-4.2400000000002365,111.66647316949565,112.7925245749906,3.0,31.0,0,0.6322775
106000,106.0,86,3756.83,1254.9,3702.87,1356.78,1.43,0.1,115.28753618670137,1.4260178676585014,30.0,1.0,3.0,0.0,-53.960000000000036,101.87999999999988,0.6300000000001091,-1.2799999999999727,3.4237102754543556,111.00957841555818,3.0,28.0,0,0.95063806
107000,107.0,86,3756.17,1256.02,3702.86,1356.76,1.3,0.02,113.97589087171022,1.3116453149911536,30.0,1.0,3.0,0.0,-53.309999999999945,100.74000000000001,0.650000000000091,-1.1399999999998727,3.5873220815413114,110.04104688705957,3.0,28.0,0,0.94848764
108000,108.0,86,3755.43,1257.28,3702.86,1356.76,1.47,0.0,112.51611129078347,1.4597795809267495,30.0,1.0,3.0,0.0,-52.56999999999971,99.48000000000002,0.7400000000002365,-1.259999999999991,5.048478407051627,108.13700800373527,3.0,28.0,0,0.9470009
109000,109.0,86,3754.68,1258.56,3702.84,1356.76,1.49,0.02,111.0433500935557,1.4727611972277685,30.0,1.0,3.0,0.0,-51.83999999999969,98.20000000000005,0.7300000000000182,-1.2799999999999727,3.617699358472635,106.62519448985773,3.0,28.0,0,0.9415842
110000,110.0,86,3753.93,1259.84,3702.84,1356.76,1.48,0.0,109.56128193846575,1.482068155089948,30.0,1.0,3.0,0.0,-51.08999999999969,96.92000000000007,0.75,-1.2799999999999727,4.917147479374793,105.11532714119286,3.0,28.0,0,0.9383107
111000,111.0,86,3753.25,1260.99,3701.5,1355.98,1.34,1.57,108.17191225082416,1.3893696876415902,30.0,1.0,3.0,0.0,-51.75,94.99000000000001,-0.6600000000003092,-1.9300000000000637,79.70215183598707,104.1323816111015,3.0,28.0,0,0.7524755
112000,112.0,86,3752.6,1262.1,3699.75,1354.96,1.29,2.06,106.84616090435826,1.325751346465907,30.0,1.0,3.0,0.0,-52.84999999999991,92.86000000000013,-1.099999999999909,-2.1299999999998818,89.56711780644676,103.10132588866179,3.0,28.0,0,0.6896933
113000,113.0,86,3751.8,1263.47,3696.63,1353.27,1.58,3.61,105.3934006472891,1.4527602570691585,30.0,1.0,3.0,0.0,-55.17000000000007,89.79999999999995,-2.3200000000001637,-3.060000000000173,98.21642828013516,101.78271611624432,3.0,28.0,0,0.62088674
114000,114.0,86,3751.01,1264.81,3691.32,1353.17,1.56,5.58,106.63201067221807,-1.238610024928974,30.0,0.0,3.0,0.0,-59.690000000000055,88.36000000000013,-4.519999999999982,-1.4399999999998272,106.63201067221807,106.63201067221807,0.0,3.0,0,0.63455206
115000,115.0,86,3750.23,1266.15,3687.14,1357.36,1.56,6.0,110.90361671289168,-4.271606040673603,30.0,0.0,3.0,0.0,-63.090000000000146,91.20999999999981,-3.400000000000091,2.8499999999996817,110.90361671289168,110.90361671289168,0.0,3.0,0,0.67432266
116000,116.0,86,3749.5,1267.39,3682.21,1364.16,1.44,8.4,117.86592807083815,-6.962311357946476,30.0,0.0,3.0,0.0,-67.28999999999996,96.76999999999998,-4.199999999999818,5.560000000000173,117.86592807083815,117.86592807083815,0.0,3.0,0,0.4617435
117000,117.0,86,3594.09,1452.18,3676.18,1372.5,1.18,10.29,114.40135707237026,11.315191162140025,10.110421948075485,1.0,27.0,0.0,82.08999999999969,-79.68000000000006,-6.7400000000002365,9.279999999999745,19.59587866478059,80.71729988050863,3.0,49.0,1,0.48337057
118000,118.0,86,3594.73,1451.33,3669.35,1381.93,1.07,11.65,101.9043885217902,12.496968550580064,8.15432863652843,1.0,27.0,0.0,74.61999999999989,-69.39999999999986,-7.4699999999998,10.2800000000002,19.569275412223995,64.90576014499787,3.0,49.0,2,0.4477875
119000,119.0,86,3595.45,1450.39,3662.02,1392.17,1.19,12.62,88.43717148348891,13.467217038301285,6.5668483126075845,1.0,39.0,0.0,66.57000000000016,-58.22000000000003,-8.049999999999727,11.179999999999836,20.003590166575105,49.07707000219256,3.0,54.0,2,0.50379425
120000,120.0,86,3596.05,1449.59,3656.66,1400.12,1.0,9.79,78.2358805152723,10.201290968216611,7.669213706287361,1.0,36.0,0.0,60.60999999999967,-49.47000000000003,-5.960000000000491,8.75,22.24395888352357,48.63148465757392,3.0,51.0,2,0.40424347
121000,121.0,86,3596.73,1448.7,3656.25,1405.04,1.12,5.52,73.81616354159843,4.4197169736738715,16.70155894173446,1.0,11.0,0.0,59.51999999999998,-43.66000000000008,-1.0899999999996908,5.809999999999945,50.448915658666806,62.065090026520664,3.0,36.0,0,0.47324604
122000,122.0,86,3597.39,1447.83,3656.79,1409.6,1.09,4.81,70.63917397591801,3.1769895656804152,22.234625740984843,1.0,8.0,0.0,59.40000000000009,-38.23000000000002,-0.11999999999989086,5.430000000000064,58.54084461433304,62.98480134127631,3.0,33.0,0,0.46381387
123000,123.0,86,3598.13,1446.85,3660.41,1414.13,1.23,6.23,70.35194951101181,0.28722446490620257,30.0,1.0,11.0,0.0,62.279999999999745,-32.7199999999998,2.8799999999996544,5.510000000000218,70.35179361862366,70.35179361862366,0.02382128859585,46.0,0,0.50210524
124000,124.0,86,3598.75,1446.03,3664.81,1414.33,1.02,4.45,73.27218844827821,-2.9202389372664044,30.0,0.0,5.0,0.0,66.05999999999995,-31.700000000000045,3.7800000000002,1.0199999999997544,73.27218844827821,73.27218844827821,0.0,5.0,0,0.70338064
125000,125.0,86,3599.42,1445.15,3671.07,1413.53,1.1,6.33,78.31696431808386,-5.0447758698056475,30.0,0.0,8.0,0.0,71.65000000000009,-31.62000000000012,5.5900000000001455,0.07999999999992724,78.31696431808386,78.31696431808386,0.0,8.0,0,0.61574996
126000,126.0,86,3600.07,1444.29,3679.51,1411.8,1.08,8.63,85.82723169251126,-7.5102673744274,30.0,0.0,8.0,0.0,79.44000000000005,-32.49000000000001,7.789999999999964,-0.8699999999998909,85.82723169251126,85.82723169251126,0.0,8.0,0,0.59771734
127000,127.0,86,3600.77,1443.37,3689.44,1409.76,1.16,10.16,94.82616200184422,-8.998930309332962,30.0,0.0,11.0,0.0,88.67000000000007,-33.6099999999999,9.230000000000018,-1.1199999999998909,94.82616200184422,94.82616200184422,0.0,11.0,0,0.62045044
128000,128.0,86,3601.48,1442.43,3702.23,1407.13,1.18,13.08,106.75510526433851,-11.928943262494286,30.0,0.0,6.0,0.0,100.75,-35.299999999999955,12.079999999999927,-1.6900000000000546,106.75510526433851,106.75510526433851,0.0,6.0,0,0.57622623
129000,129.0,86,3602.2,1441.49,3716.8,1404.14,1.18,14.89,120.53291044358001,-13.777805179241497,30.0,0.0,6.0,0.0,114.60000000000036,-37.34999999999991,13.850000000000364,-2.0499999999999545,120.53291044358001,120.53291044358001,0.0,6.0,0,0.6094629
130000,130.0,86,3735.29,1273.5,3734.22,1400.56,1.56,17.82,127.06450527192867,4.292443916152067,29.6019022622047,1.0,11.0,0.0,-1.0700000000001637,127.05999999999995,18.769999999999527,-2.790000000000191,125.52187177237207,125.52187177237207,1.04022332871433,41.0,0,0.82228726
131000,131.0,86,3733.95,1272.71,3752.91,1396.72,1.56,19.09,125.45103307665505,1.6134721952736157,30.0,1.0,11.0,0.0,18.960000000000036,124.00999999999999,20.0300000000002,-3.0499999999999545,125.45103307665505,125.45103307665505,0.0,46.0,0,0.8364074
132000,132.0,86,3828.13,1287.56,3772.65,1392.67,1.55,20.15,118.85344967648196,12.602174775269916,9.431185632317684,1.0,31.0,0.0,-55.48000000000002,105.11000000000013,19.980000000000018,-2.5299999999999727,97.30772638141543,97.62193401075417,3.0,53.0,0,0.83911127
133000,133.0,86,3827.88,1285.94,3795.54,1387.96,1.64,23.37,107.02315637281497,11.830293303666991,9.046534487833991,1.0,31.0,0.0,-32.340000000000146,102.01999999999998,23.139999999999873,-3.0900000000001455,96.84187045010836,96.84187045010836,1.9515126116567227,58.0,0,0.76854336
134000,134.0,86,3827.67,1284.57,3816.93,1383.57,1.38,21.84,99.58085960665335,7.442296766161618,13.380393544560627,1.0,23.0,0.0,-10.740000000000236,99.0,21.59999999999991,-3.019999999999982,96.55917842043263,96.55917842043263,1.1162200502690605,53.0,0,0.75464785
135000,135.0,86,3827.41,1282.91,3838.97,1379.04,1.68,22.5,96.82257226494232,2.758287341711025,30.0,1.0,18.0,0.0,11.559999999999945,96.12999999999988,22.300000000000182,-2.8700000000001182,96.81922370186868,96.81922370186868,0.03581431571694771,53.0,0,0.7810899
136000,136.0,86,3827.15,1281.27,3860.85,1374.54,1.66,22.35,99.1714822920379,-2.3489100270955703,30.0,0.0,15.0,0.0,33.69999999999982,93.26999999999998,22.139999999999873,-2.8599999999999,99.1714822920379,99.1714822920379,0.0,15.0,0,0.79476875
137000,137.0,86,3826.93,1279.85,3885.18,1369.54,1.44,24.83,106.94558709923477,-7.774104807196878,30.0,0.0,10.0,0.0,58.25,89.69000000000005,24.550000000000182,-3.5799999999999272,106.94558709923477,106.94558709923477,0.0,10.0,0,0.7612306
138000,138.0,86,3826.7,1278.36,3906.59,1365.14,1.5,21.86,117.95414575164403,-11.008558652409263,30.0,0.0,10.0,0.0,79.89000000000033,86.7800000000002,21.640000000000327,-2.9099999999998545,117.95414575164403,117.95414575164403,0.0,10.0,0,0.926429
139000,139.0,86,3826.46,1276.85,3928.31,1360.68,1.53,22.17,131.91243838243614,-13.958292630792101,30.0,0.0,10.0,0.0,101.84999999999991,83.83000000000015,21.95999999999958,-2.9500000000000455,131.91243838243614,131.91243838243614,0.0,10.0,0,0.9417608
96000,96.0,87,3578.37,1469.48,3494.66,1566.32,1.22,11.52,128.00527215704824,-12.592697018981355,30.0,0.0,6.0,0.0,-83.71000000000004,96.83999999999992,-6.910000000000309,10.690000000000055,128.00527215704824,128.00527215704824,0.0,6.0,0,0.94589573
97000,97.0,87,3579.09,1468.52,3488.0,1576.75,1.21,12.38,141.46066944560962,-13.455397288561386,30.0,0.0,6.0,0.0,-91.09000000000015,108.23000000000002,-7.380000000000109,11.3900000000001,141.46066944560962,141.46066944560962,0.0,6.0,0,0.9875781
98000,98.0,87,3579.69,1467.73,3481.4,1586.75,1.0,11.98,154.35894693862093,-12.898277493011307,30.0,0.0,6.0,0.0,-98.28999999999996,119.01999999999998,-7.199999999999818,10.789999999999964,154.35894693862093,154.35894693862093,0.0,6.0,0,0.99159825
99000,99.0,87,3581.16,1466.46,3474.44,1597.32,1.15,12.66,168.8594030547305,-14.500456116109575,30.0,0.0,6.0,0.0,-106.7199999999998,130.8599999999999,-8.429999999999836,11.839999999999918,168.8594030547305,168.8594030547305,0.0,6.0,0,0.993453
100000,100.0,87,3582.32,1466.36,3467.94,1607.04,1.17,11.69,181.3109119716738,-12.451508916943283,30.0,0.0,6.0,0.0,-114.38000000000011,140.68000000000006,-7.660000000000309,9.820000000000164,181.3109119716738,181.3109119716738,0.0,6.0,0,0.9946778
101000,101.0,87,3582.72,1466.58,3460.79,1617.47,1.19,12.65,193.99669327078746,-12.685781299113671,30.0,0.0,6.0,0.0,-121.92999999999984,150.8900000000001,-7.549999999999727,10.210000000000036,193.99669327078746,193.99669327078746,0.0,6.0,0,0.9939833
