"wall_time","elapsed_s","type","node_id","risk_level","lat","lng","speed_mps","heading_deg","seq","raw"
"1782796918.947","3.346","cane","4125577512","","37.0","127.0","0.0","0.0","12649","{""type"":""cane"",""node_id"":4125577512,""seq"":12649,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1282055,""rx_ms"":6360621,""recv_count"":31968,""lost_count"":636042,""rssi"":-24,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796919.031","3.430","vehicle","2882630492","","37.0","127.000038","0.42","270.0","61815","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61815,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6223135,""rx_ms"":6360711,""recv_count"":62396,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796919.052","3.451","cane","4125577512","","37.0","127.0","0.0","0.0","12650","{""type"":""cane"",""node_id"":4125577512,""seq"":12650,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1282155,""rx_ms"":6360729,""recv_count"":31969,""lost_count"":636042,""rssi"":-24,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796919.128","3.527","vehicle","2882630492","","37.0","127.000038","0.42","270.0","61816","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61816,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6223236,""rx_ms"":6360808,""recv_count"":62397,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796919.149","3.548","cane","4125577512","","37.0","127.0","0.0","0.0","12651","{""type"":""cane"",""node_id"":4125577512,""seq"":12651,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1282259,""rx_ms"":6360824,""recv_count"":31970,""lost_count"":636042,""rssi"":-24,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796919.230","3.629","vehicle","2882630492","","37.0","127.000038","0.42","270.0","61817","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61817,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6223337,""rx_ms"":6360910,""recv_count"":62398,""lost_count"":64956,""rssi"":-23,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796919.251","3.649","cane","4125577512","","37.0","127.0","0.0","0.0","12652","{""type"":""cane"",""node_id"":4125577512,""seq"":12652,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1282359,""rx_ms"":6360924,""recv_count"":31971,""lost_count"":636042,""rssi"":-30,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796919.332","3.731","vehicle","2882630492","","37.0","127.000038","0.42","270.0","61818","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61818,""gps_valid"":1,""lat"":37.000000,""lng"":127.000038,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6223438,""rx_ms"":6361012,""recv_count"":62399,""lost_count"":64956,""rssi"":-30,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796919.352","3.751","cane","4125577512","","37.0","127.0","0.0","0.0","12653","{""type"":""cane"",""node_id"":4125577512,""seq"":12653,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":2,""tx_ms"":1282459,""rx_ms"":6361025,""recv_count"":31972,""lost_count"":636042,""rssi"":-24,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796919.431","3.830","vehicle","2882630492","","37.0","127.000031","0.42","270.0","61819","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61819,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":3,""tx_ms"":6223539,""rx_ms"":6361111,""recv_count"":62400,""lost_count"":64956,""rssi"":-29,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796919.452","3.851","cane","4125577512","","37.0","127.0","0.0","0.0","12654","{""type"":""cane"",""node_id"":4125577512,""seq"":12654,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1282559,""rx_ms"":6361124,""recv_count"":31973,""lost_count"":636042,""rssi"":-31,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796919.534","3.933","vehicle","2882630492","","37.0","127.000031","0.42","270.0","61820","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61820,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6223641,""rx_ms"":6361214,""recv_count"":62401,""lost_count"":64956,""rssi"":-29,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796919.554","3.953","cane","4125577512","","37.0","127.0","0.0","0.0","12655","{""type"":""cane"",""node_id"":4125577512,""seq"":12655,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1282660,""rx_ms"":6361226,""recv_count"":31974,""lost_count"":636042,""rssi"":-31,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796919.638","4.037","vehicle","2882630492","","37.0","127.000031","0.42","270.0","61821","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61821,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6223743,""rx_ms"":6361318,""recv_count"":62402,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796919.659","4.058","cane","4125577512","","37.0","127.0","0.0","0.0","12656","{""type"":""cane"",""node_id"":4125577512,""seq"":12656,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1282762,""rx_ms"":6361332,""recv_count"":31975,""lost_count"":636042,""rssi"":-24,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796919.736","4.135","vehicle","2882630492","","37.0","127.000031","0.42","270.0","61822","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61822,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6223844,""rx_ms"":6361416,""recv_count"":62403,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796919.757","4.156","cane","4125577512","","37.0","127.0","0.0","0.0","12657","{""type"":""cane"",""node_id"":4125577512,""seq"":12657,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1282866,""rx_ms"":6361431,""recv_count"":31976,""lost_count"":636042,""rssi"":-31,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796919.839","4.238","vehicle","2882630492","","37.0","127.000031","0.42","270.0","61823","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61823,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6223945,""rx_ms"":6361519,""recv_count"":62404,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796919.860","4.258","cane","4125577512","","37.0","127.0","0.0","0.0","12658","{""type"":""cane"",""node_id"":4125577512,""seq"":12658,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1282966,""rx_ms"":6361533,""recv_count"":31977,""lost_count"":636042,""rssi"":-31,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796919.939","4.338","vehicle","2882630492","","37.0","127.000031","0.42","270.0","61824","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61824,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6224046,""rx_ms"":6361619,""recv_count"":62405,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796919.959","4.358","cane","4125577512","","37.0","127.0","0.0","0.0","12659","{""type"":""cane"",""node_id"":4125577512,""seq"":12659,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1283067,""rx_ms"":6361633,""recv_count"":31978,""lost_count"":636042,""rssi"":-24,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796920.041","4.440","vehicle","2882630492","","37.0","127.000031","0.42","270.0","61825","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61825,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6224147,""rx_ms"":6361721,""recv_count"":62406,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796920.062","4.461","cane","4125577512","","37.0","127.0","0.0","0.0","12660","{""type"":""cane"",""node_id"":4125577512,""seq"":12660,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1283167,""rx_ms"":6361735,""recv_count"":31979,""lost_count"":636042,""rssi"":-24,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796920.141","4.540","vehicle","2882630492","","37.0","127.000031","0.42","270.0","61826","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61826,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6224248,""rx_ms"":6361821,""recv_count"":62407,""lost_count"":64956,""rssi"":-24,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796920.162","4.561","cane","4125577512","","37.0","127.0","0.0","0.0","12661","{""type"":""cane"",""node_id"":4125577512,""seq"":12661,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1283269,""rx_ms"":6361834,""recv_count"":31980,""lost_count"":636042,""rssi"":-24,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796920.244","4.643","vehicle","2882630492","","37.0","127.000031","0.42","270.0","61827","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61827,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6224349,""rx_ms"":6361924,""recv_count"":62408,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796920.264","4.663","cane","4125577512","","37.0","127.0","0.0","0.0","12662","{""type"":""cane"",""node_id"":4125577512,""seq"":12662,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1283369,""rx_ms"":6361938,""recv_count"":31981,""lost_count"":636042,""rssi"":-25,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796920.343","4.742","vehicle","2882630492","","37.0","127.000031","0.42","270.0","61828","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61828,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6224450,""rx_ms"":6362022,""recv_count"":62409,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796920.363","4.762","cane","4125577512","","37.0","127.0","0.0","0.0","12663","{""type"":""cane"",""node_id"":4125577512,""seq"":12663,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1283471,""rx_ms"":6362036,""recv_count"":31982,""lost_count"":636042,""rssi"":-31,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796920.444","4.843","vehicle","2882630492","","37.0","127.000031","0.42","270.0","61829","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61829,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6224551,""rx_ms"":6362124,""recv_count"":62410,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796920.465","4.864","cane","4125577512","","37.0","127.0","0.0","0.0","12664","{""type"":""cane"",""node_id"":4125577512,""seq"":12664,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1283571,""rx_ms"":6362139,""recv_count"":31983,""lost_count"":636042,""rssi"":-31,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796920.544","4.943","vehicle","2882630492","","37.0","127.000031","0.42","270.0","61830","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61830,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6224652,""rx_ms"":6362224,""recv_count"":62411,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796920.565","4.964","cane","4125577512","","37.0","127.0","0.0","0.0","12665","{""type"":""cane"",""node_id"":4125577512,""seq"":12665,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1283672,""rx_ms"":6362239,""recv_count"":31984,""lost_count"":636042,""rssi"":-32,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796920.646","5.045","vehicle","2882630492","","37.0","127.000031","0.42","270.0","61831","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61831,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6224753,""rx_ms"":6362327,""recv_count"":62412,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796920.668","5.067","cane","4125577512","","37.0","127.0","0.0","0.0","12666","{""type"":""cane"",""node_id"":4125577512,""seq"":12666,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1283772,""rx_ms"":6362339,""recv_count"":31985,""lost_count"":636042,""rssi"":-31,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796920.751","5.150","vehicle","2882630492","","37.0","127.000031","0.42","270.0","61832","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61832,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6224854,""rx_ms"":6362431,""recv_count"":62413,""lost_count"":64956,""rssi"":-30,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796920.772","5.171","cane","4125577512","","37.0","127.0","0.0","0.0","12667","{""type"":""cane"",""node_id"":4125577512,""seq"":12667,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1283874,""rx_ms"":6362447,""recv_count"":31986,""lost_count"":636042,""rssi"":-26,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796920.847","5.246","vehicle","2882630492","","37.0","127.000031","0.42","270.0","61833","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61833,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6224955,""rx_ms"":6362527,""recv_count"":62414,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796920.868","5.267","cane","4125577512","","37.0","127.0","0.0","0.0","12668","{""type"":""cane"",""node_id"":4125577512,""seq"":12668,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1283974,""rx_ms"":6362541,""recv_count"":31987,""lost_count"":636042,""rssi"":-25,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796920.951","5.350","vehicle","2882630492","","37.0","127.000031","0.42","270.0","61834","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61834,""gps_valid"":1,""lat"":37.000000,""lng"":127.000031,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6225056,""rx_ms"":6362631,""recv_count"":62415,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796920.971","5.370","cane","4125577512","","37.0","127.0","0.0","0.0","12669","{""type"":""cane"",""node_id"":4125577512,""seq"":12669,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1284075,""rx_ms"":6362643,""recv_count"":31988,""lost_count"":636042,""rssi"":-31,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796921.049","5.448","vehicle","2882630492","","37.0","127.000023","0.42","270.0","61835","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61835,""gps_valid"":1,""lat"":37.000000,""lng"":127.000023,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":3,""tx_ms"":6225157,""rx_ms"":6362729,""recv_count"":62416,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796921.070","5.469","cane","4125577512","","37.0","127.0","0.0","0.0","12670","{""type"":""cane"",""node_id"":4125577512,""seq"":12670,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1284178,""rx_ms"":6362745,""recv_count"":31989,""lost_count"":636042,""rssi"":-25,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796921.150","5.549","vehicle","2882630492","","37.0","127.000023","0.42","270.0","61836","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61836,""gps_valid"":1,""lat"":37.000000,""lng"":127.000023,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6225258,""rx_ms"":6362830,""recv_count"":62417,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796921.171","5.570","cane","4125577512","","37.0","127.0","0.0","0.0","12671","{""type"":""cane"",""node_id"":4125577512,""seq"":12671,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1284278,""rx_ms"":6362845,""recv_count"":31990,""lost_count"":636042,""rssi"":-31,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796921.252","5.650","vehicle","2882630492","","37.0","127.000023","0.42","270.0","61837","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61837,""gps_valid"":1,""lat"":37.000000,""lng"":127.000023,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6225359,""rx_ms"":6362932,""recv_count"":62418,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796921.272","5.671","cane","4125577512","","37.0","127.0","0.0","0.0","12672","{""type"":""cane"",""node_id"":4125577512,""seq"":12672,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1284378,""rx_ms"":6362944,""recv_count"":31991,""lost_count"":636042,""rssi"":-24,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796921.353","5.752","vehicle","2882630492","","37.0","127.000023","0.42","270.0","61838","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61838,""gps_valid"":1,""lat"":37.000000,""lng"":127.000023,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6225461,""rx_ms"":6363033,""recv_count"":62419,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796921.374","5.773","cane","4125577512","","37.0","127.0","0.0","0.0","12673","{""type"":""cane"",""node_id"":4125577512,""seq"":12673,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1284479,""rx_ms"":6363053,""recv_count"":31992,""lost_count"":636042,""rssi"":-24,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796921.456","5.855","vehicle","2882630492","","37.0","127.000023","0.42","270.0","61839","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61839,""gps_valid"":1,""lat"":37.000000,""lng"":127.000023,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6225562,""rx_ms"":6363136,""recv_count"":62420,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
"1782796921.477","5.876","cane","4125577512","","37.0","127.0","0.0","0.0","12674","{""type"":""cane"",""node_id"":4125577512,""seq"":12674,""gps_valid"":1,""lat"":37.000000,""lng"":127.000000,""speed_mps"":0.000,""heading_deg"":0.00,""node_risk"":3,""tx_ms"":1284581,""rx_ms"":6363149,""recv_count"":31993,""lost_count"":636042,""rssi"":-24,""src_mac"":""30:76:F5:E7:51:28""}"
"1782796921.555","5.954","vehicle","2882630492","","37.0","127.000023","0.42","270.0","61840","{""type"":""vehicle"",""node_id"":2882630492,""seq"":61840,""gps_valid"":1,""lat"":37.000000,""lng"":127.000023,""speed_mps"":0.420,""heading_deg"":270.00,""node_risk"":0,""tx_ms"":6225663,""rx_ms"":6363235,""recv_count"":62421,""lost_count"":64956,""rssi"":-22,""src_mac"":""1C:C3:AB:D1:73:5C""}"
